file,package,type,code,status,elapsed,output,R
out/programs/stringr/examples/str_length.Rd.R,withr,examples,NA,0,3.194999999999993,NA,dyntrace-gdb
out/programs/stringr/examples/str_locate.Rd.R,withr,examples,NA,0,0.16999999999999993,NA,vanilla
out/programs/stringr/examples/str_locate.Rd.R,withr,examples,NA,0,0.7160000000000011,NA,vanilla-gdb
out/programs/stringr/examples/str_locate.Rd.R,withr,examples,NA,0,2.099,NA,dyntrace
out/programs/stringr/examples/str_locate.Rd.R,withr,examples,NA,0,3.299999999999997,NA,dyntrace-gdb
out/programs/stringr/examples/str_match.Rd.R,withr,examples,NA,0,0.1720000000000006,NA,vanilla
out/programs/stringr/examples/str_match.Rd.R,withr,examples,NA,0,0.6930000000000014,NA,vanilla-gdb
out/programs/stringr/examples/str_match.Rd.R,withr,examples,NA,0,1.8649999999999984,NA,dyntrace
out/programs/stringr/examples/str_match.Rd.R,withr,examples,NA,0,3.2090000000000174,NA,dyntrace-gdb
out/programs/stringr/examples/str_order.Rd.R,withr,examples,NA,0,0.17000000000000082,NA,vanilla
out/programs/stringr/examples/str_order.Rd.R,withr,examples,NA,0,0.7010000000000005,NA,vanilla-gdb
out/programs/stringr/examples/str_order.Rd.R,withr,examples,NA,0,1.8580000000000005,NA,dyntrace
out/programs/stringr/examples/str_order.Rd.R,withr,examples,NA,0,3.2069999999999936,NA,dyntrace-gdb
out/programs/stringr/examples/str_pad.Rd.R,withr,examples,NA,0,0.1689999999999996,NA,vanilla
out/programs/stringr/examples/str_pad.Rd.R,withr,examples,NA,0,0.7019999999999982,NA,vanilla-gdb
out/programs/stringr/examples/str_pad.Rd.R,withr,examples,NA,0,2.4909999999999997,NA,dyntrace
out/programs/stringr/examples/str_pad.Rd.R,withr,examples,NA,0,3.2789999999999964,NA,dyntrace-gdb
out/programs/stringr/examples/str_remove.Rd.R,withr,examples,NA,0,0.1720000000000006,NA,vanilla
out/programs/stringr/examples/str_remove.Rd.R,withr,examples,NA,0,0.6799999999999997,NA,vanilla-gdb
out/programs/stringr/examples/str_remove.Rd.R,withr,examples,NA,0,2.725999999999999,NA,dyntrace
out/programs/stringr/examples/str_remove.Rd.R,withr,examples,NA,0,3.2690000000000055,NA,dyntrace-gdb
out/programs/stringr/examples/str_replace.Rd.R,withr,examples,NA,0,0.2109999999999994,NA,vanilla
out/programs/stringr/examples/str_replace.Rd.R,withr,examples,NA,0,0.8730000000000011,NA,vanilla-gdb
out/programs/stringr/examples/str_replace.Rd.R,withr,examples,NA,0,2.5689999999999955,NA,dyntrace
out/programs/stringr/examples/str_replace.Rd.R,withr,examples,NA,0,3.2770000000000152,NA,dyntrace-gdb
out/programs/stringr/examples/str_replace_na.Rd.R,withr,examples,NA,0,0.1670000000000007,NA,vanilla
out/programs/stringr/examples/str_replace_na.Rd.R,withr,examples,NA,0,0.6539999999999999,NA,vanilla-gdb
out/programs/stringr/examples/str_replace_na.Rd.R,withr,examples,NA,0,1.963000000000001,NA,dyntrace
out/programs/stringr/examples/str_replace_na.Rd.R,withr,examples,NA,0,3.204999999999984,NA,dyntrace-gdb
out/programs/stringr/examples/str_split.Rd.R,withr,examples,NA,0,0.17900000000000027,NA,vanilla
out/programs/stringr/examples/str_split.Rd.R,withr,examples,NA,0,0.6899999999999977,NA,vanilla-gdb
out/programs/stringr/examples/str_split.Rd.R,withr,examples,NA,0,1.7730000000000032,NA,dyntrace
out/programs/stringr/examples/str_split.Rd.R,withr,examples,NA,0,3.2040000000000077,NA,dyntrace-gdb
out/programs/stringr/examples/str_starts.Rd.R,withr,examples,NA,0,0.1719999999999997,NA,vanilla
out/programs/stringr/examples/str_starts.Rd.R,withr,examples,NA,0,0.6820000000000022,NA,vanilla-gdb
out/programs/stringr/examples/str_starts.Rd.R,withr,examples,NA,0,1.402000000000001,NA,dyntrace
out/programs/stringr/examples/str_starts.Rd.R,withr,examples,NA,0,3.2860000000000014,NA,dyntrace-gdb
out/programs/stringr/examples/str_sub.Rd.R,withr,examples,NA,0,0.17099999999999937,NA,vanilla
out/programs/stringr/examples/str_sub.Rd.R,withr,examples,NA,0,0.7059999999999995,NA,vanilla-gdb
out/programs/stringr/examples/str_sub.Rd.R,withr,examples,NA,0,1.4889999999999972,NA,dyntrace
out/programs/stringr/examples/str_sub.Rd.R,withr,examples,NA,0,3.3000000000000114,NA,dyntrace-gdb
out/programs/stringr/examples/str_subset.Rd.R,withr,examples,NA,0,0.17100000000000026,NA,vanilla
out/programs/stringr/examples/str_subset.Rd.R,withr,examples,NA,0,0.7949999999999982,NA,vanilla-gdb
out/programs/stringr/examples/str_subset.Rd.R,withr,examples,NA,0,1.4420000000000002,NA,dyntrace
out/programs/stringr/examples/str_subset.Rd.R,withr,examples,NA,0,3.1829999999999927,NA,dyntrace-gdb
out/programs/stringr/examples/str_trim.Rd.R,withr,examples,NA,0,0.17600000000000016,NA,vanilla
out/programs/stringr/examples/str_trim.Rd.R,withr,examples,NA,0,0.745000000000001,NA,vanilla-gdb
out/programs/stringr/examples/str_trim.Rd.R,withr,examples,NA,0,1.4939999999999998,NA,dyntrace
out/programs/stringr/examples/str_trim.Rd.R,withr,examples,NA,0,3.2539999999999907,NA,dyntrace-gdb
out/programs/stringr/examples/str_trunc.Rd.R,withr,examples,NA,0,0.1770000000000005,NA,vanilla
out/programs/stringr/examples/str_trunc.Rd.R,withr,examples,NA,0,0.7560000000000002,NA,vanilla-gdb
out/programs/stringr/examples/str_trunc.Rd.R,withr,examples,NA,0,1.6730000000000018,NA,dyntrace
out/programs/stringr/examples/str_trunc.Rd.R,withr,examples,NA,0,3.25,NA,dyntrace-gdb
out/programs/stringr/examples/str_view.Rd.R,withr,examples,NA,0,0.3070000000000004,NA,vanilla
out/programs/stringr/examples/str_view.Rd.R,withr,examples,NA,0,1.2989999999999995,NA,vanilla-gdb
out/programs/stringr/examples/str_view.Rd.R,withr,examples,NA,0,4.241999999999997,NA,dyntrace
out/programs/stringr/examples/str_view.Rd.R,withr,examples,NA,0,4.997000000000014,NA,dyntrace-gdb
out/programs/stringr/examples/str_wrap.Rd.R,withr,examples,NA,0,0.17900000000000027,NA,vanilla
out/programs/stringr/examples/str_wrap.Rd.R,withr,examples,NA,0,0.7079999999999984,NA,vanilla-gdb
out/programs/stringr/examples/str_wrap.Rd.R,withr,examples,NA,0,2.0060000000000002,NA,dyntrace
out/programs/stringr/examples/str_wrap.Rd.R,withr,examples,NA,0,3.306999999999988,NA,dyntrace-gdb
out/programs/stringr/examples/stringr-data.Rd.R,withr,examples,NA,0,0.17099999999999937,NA,vanilla
out/programs/stringr/examples/stringr-data.Rd.R,withr,examples,NA,0,0.8249999999999993,NA,vanilla-gdb
out/programs/stringr/examples/stringr-data.Rd.R,withr,examples,NA,0,2.2340000000000018,NA,dyntrace
out/programs/stringr/examples/stringr-data.Rd.R,withr,examples,NA,0,3.2439999999999998,NA,dyntrace-gdb
out/programs/stringr/examples/word.Rd.R,withr,examples,NA,0,0.17400000000000126,NA,vanilla
out/programs/stringr/examples/word.Rd.R,withr,examples,NA,0,0.7660000000000018,NA,vanilla-gdb
out/programs/stringr/examples/word.Rd.R,withr,examples,NA,0,2.5459999999999994,NA,dyntrace
out/programs/stringr/examples/word.Rd.R,withr,examples,NA,0,3.2419999999999902,NA,dyntrace-gdb
out/programs/stringr/tests/testthat.R,withr,tests,NA,0,0.7690000000000001,NA,vanilla
out/programs/stringr/tests/testthat.R,withr,tests,NA,0,3.8930000000000007,NA,vanilla-gdb
out/programs/stringr/tests/testthat.R,withr,tests,NA,0,7.139000000000003,NA,dyntrace
out/programs/stringr/tests/testthat.R,withr,tests,NA,0,11.357,NA,dyntrace-gdb
out/programs/withr/examples/defer.Rd.R,withr,examples,21,0,0.20300000000000118,NA,vanilla
out/programs/withr/examples/defer.Rd.R,withr,examples,21,0,0.8549999999999969,NA,vanilla-gdb
out/programs/withr/examples/defer.Rd.R,withr,examples,21,0,1.8889999999999958,NA,dyntrace
out/programs/withr/examples/defer.Rd.R,withr,examples,21,0,2.382000000000005,NA,dyntrace-gdb
out/programs/withr/examples/devices.Rd.R,withr,examples,7,0,0.20500000000000007,NA,vanilla
out/programs/withr/examples/devices.Rd.R,withr,examples,7,0,0.8260000000000005,NA,vanilla-gdb
out/programs/withr/examples/devices.Rd.R,withr,examples,7,0,1.9249999999999972,NA,dyntrace
out/programs/withr/examples/devices.Rd.R,withr,examples,7,0,2.8689999999999998,NA,dyntrace-gdb
out/programs/withr/examples/with_.Rd.R,withr,examples,14,0,0.1590000000000007,NA,vanilla
out/programs/withr/examples/with_.Rd.R,withr,examples,14,0,0.6159999999999997,NA,vanilla-gdb
out/programs/withr/examples/with_.Rd.R,withr,examples,14,0,1.3449999999999989,NA,dyntrace
out/programs/withr/examples/with_.Rd.R,withr,examples,14,0,2.15300000000002,NA,dyntrace-gdb
out/programs/withr/examples/with_collate.Rd.R,withr,examples,4,0,0.16799999999999926,NA,vanilla
out/programs/withr/examples/with_collate.Rd.R,withr,examples,4,0,0.6030000000000015,NA,vanilla-gdb
out/programs/withr/examples/with_collate.Rd.R,withr,examples,4,0,1.183000000000007,NA,dyntrace
out/programs/withr/examples/with_collate.Rd.R,withr,examples,4,0,2.2180000000000177,NA,dyntrace-gdb
out/programs/withr/examples/with_connection.Rd.R,withr,examples,9,0,0.15500000000000114,NA,vanilla
out/programs/withr/examples/with_connection.Rd.R,withr,examples,9,0,0.6219999999999999,NA,vanilla-gdb
out/programs/withr/examples/with_connection.Rd.R,withr,examples,9,0,0.9879999999999995,NA,dyntrace
out/programs/withr/examples/with_connection.Rd.R,withr,examples,9,0,2.1200000000000045,NA,dyntrace-gdb
out/programs/withr/examples/with_db_connection.Rd.R,withr,examples,12,0,0.5620000000000012,NA,vanilla
out/programs/withr/examples/with_db_connection.Rd.R,withr,examples,12,0,2.442,NA,vanilla-gdb
out/programs/withr/examples/with_db_connection.Rd.R,withr,examples,12,0,4.935000000000002,NA,dyntrace
out/programs/withr/examples/with_db_connection.Rd.R,withr,examples,12,0,9.885999999999996,NA,dyntrace-gdb
out/programs/withr/examples/with_dir.Rd.R,withr,examples,3,0,0.15700000000000003,NA,vanilla
out/programs/withr/examples/with_dir.Rd.R,withr,examples,3,0,0.6060000000000016,NA,vanilla-gdb
out/programs/withr/examples/with_dir.Rd.R,withr,examples,3,0,1.041000000000011,NA,dyntrace
out/programs/withr/examples/with_dir.Rd.R,withr,examples,3,0,2.0800000000000125,NA,dyntrace-gdb
out/programs/withr/examples/with_envvar.Rd.R,withr,examples,5,0,0.15499999999999936,NA,vanilla
out/programs/withr/examples/with_envvar.Rd.R,withr,examples,5,0,0.6199999999999974,NA,vanilla-gdb
out/programs/withr/examples/with_envvar.Rd.R,withr,examples,5,0,1.6789999999999878,NA,dyntrace
out/programs/withr/examples/with_envvar.Rd.R,withr,examples,5,0,2.2990000000000066,NA,dyntrace-gdb
out/programs/withr/examples/with_file.Rd.R,withr,examples,8,0,0.15399999999999991,NA,vanilla
out/programs/withr/examples/with_file.Rd.R,withr,examples,8,0,0.6460000000000008,NA,vanilla-gdb
out/programs/withr/examples/with_file.Rd.R,withr,examples,8,0,1.570999999999998,NA,dyntrace
out/programs/withr/examples/with_file.Rd.R,withr,examples,8,0,2.093999999999994,NA,dyntrace-gdb
out/programs/withr/examples/with_libpaths.Rd.R,withr,examples,6,0,0.15600000000000058,NA,vanilla
out/programs/withr/examples/with_libpaths.Rd.R,withr,examples,6,0,0.6299999999999955,NA,vanilla-gdb
out/programs/withr/examples/with_libpaths.Rd.R,withr,examples,6,0,1.4569999999999936,NA,dyntrace
out/programs/withr/examples/with_libpaths.Rd.R,withr,examples,6,0,2.099000000000018,NA,dyntrace-gdb
out/programs/withr/examples/with_locale.Rd.R,withr,examples,14,0,0.19000000000000128,NA,vanilla
out/programs/withr/examples/with_locale.Rd.R,withr,examples,14,0,0.7650000000000006,NA,vanilla-gdb
out/programs/withr/examples/with_locale.Rd.R,withr,examples,14,0,2.1259999999999906,NA,dyntrace
out/programs/withr/examples/with_locale.Rd.R,withr,examples,14,0,3.151999999999987,NA,dyntrace-gdb
out/programs/withr/examples/with_makevars.Rd.R,withr,examples,5,0,0.3340000000000014,NA,vanilla
out/programs/withr/examples/with_makevars.Rd.R,withr,examples,5,0,1.131999999999998,NA,vanilla-gdb
out/programs/withr/examples/with_makevars.Rd.R,withr,examples,5,0,2.051000000000002,NA,dyntrace
out/programs/withr/examples/with_makevars.Rd.R,withr,examples,5,0,3.3389999999999986,NA,dyntrace-gdb
out/programs/withr/examples/with_options.Rd.R,withr,examples,13,0,0.15500000000000114,NA,vanilla
out/programs/withr/examples/with_options.Rd.R,withr,examples,13,0,0.6640000000000015,NA,vanilla-gdb
out/programs/withr/examples/with_options.Rd.R,withr,examples,13,0,1.1970000000000027,NA,dyntrace
out/programs/withr/examples/with_options.Rd.R,withr,examples,13,0,2.133999999999986,NA,dyntrace-gdb
out/programs/withr/examples/with_package.Rd.R,withr,examples,1,0,0.15499999999999936,NA,vanilla
out/programs/withr/examples/with_package.Rd.R,withr,examples,1,0,0.6110000000000042,NA,vanilla-gdb
out/programs/withr/examples/with_package.Rd.R,withr,examples,1,0,1.195999999999998,NA,dyntrace
out/programs/withr/examples/with_package.Rd.R,withr,examples,1,0,2.0759999999999934,NA,dyntrace-gdb
out/programs/withr/examples/with_par.Rd.R,withr,examples,7,0,0.17900000000000027,NA,vanilla
out/programs/withr/examples/with_par.Rd.R,withr,examples,7,0,0.6960000000000051,NA,vanilla-gdb
out/programs/withr/examples/with_par.Rd.R,withr,examples,7,0,1.7860000000000014,NA,dyntrace
out/programs/withr/examples/with_par.Rd.R,withr,examples,7,0,2.6970000000000027,NA,dyntrace-gdb
out/programs/withr/examples/with_path.Rd.R,withr,examples,3,0,0.16000000000000014,NA,vanilla
out/programs/withr/examples/with_path.Rd.R,withr,examples,3,0,0.6020000000000039,NA,vanilla-gdb
out/programs/withr/examples/with_path.Rd.R,withr,examples,3,0,1.516999999999996,NA,dyntrace
out/programs/withr/examples/with_path.Rd.R,withr,examples,3,0,2.140999999999991,NA,dyntrace-gdb
out/programs/withr/examples/with_rng_version.Rd.R,withr,examples,21,0,0.20199999999999996,NA,vanilla
out/programs/withr/examples/with_rng_version.Rd.R,withr,examples,21,0,0.8160000000000025,NA,vanilla-gdb
out/programs/withr/examples/with_rng_version.Rd.R,withr,examples,21,0,1.546999999999997,NA,dyntrace
out/programs/withr/examples/with_rng_version.Rd.R,withr,examples,21,0,2.382000000000005,NA,dyntrace-gdb
out/programs/withr/examples/with_seed.Rd.R,withr,examples,6,0,0.15899999999999892,NA,vanilla
out/programs/withr/examples/with_seed.Rd.R,withr,examples,6,0,0.6679999999999993,NA,vanilla-gdb
out/programs/withr/examples/with_seed.Rd.R,withr,examples,6,0,1.3419999999999987,NA,dyntrace
out/programs/withr/examples/with_seed.Rd.R,withr,examples,6,0,2.274000000000001,NA,dyntrace-gdb
out/programs/withr/examples/with_tempfile.Rd.R,withr,examples,3,0,0.15800000000000125,NA,vanilla
out/programs/withr/examples/with_tempfile.Rd.R,withr,examples,3,0,0.632000000000005,NA,vanilla-gdb
out/programs/withr/examples/with_tempfile.Rd.R,withr,examples,3,0,1.688999999999993,NA,dyntrace
out/programs/withr/examples/with_tempfile.Rd.R,withr,examples,3,0,2.1929999999999836,NA,dyntrace-gdb
out/programs/withr/examples/with_timezone.Rd.R,withr,examples,16,0,0.2010000000000005,NA,vanilla
out/programs/withr/examples/with_timezone.Rd.R,withr,examples,16,0,0.8320000000000007,NA,vanilla-gdb
out/programs/withr/examples/with_timezone.Rd.R,withr,examples,16,0,2.0390000000000015,NA,dyntrace
out/programs/withr/examples/with_timezone.Rd.R,withr,examples,16,0,2.3969999999999914,NA,dyntrace-gdb
out/programs/withr/examples/withr.Rd.R,withr,examples,15,0,0.1559999999999988,NA,vanilla
out/programs/withr/examples/withr.Rd.R,withr,examples,15,0,0.6199999999999974,NA,vanilla-gdb
out/programs/withr/examples/withr.Rd.R,withr,examples,15,0,2.180000000000007,NA,dyntrace
out/programs/withr/examples/withr.Rd.R,withr,examples,15,0,2.3670000000000186,NA,dyntrace-gdb
out/programs/withr/tests/testthat.R,withr,tests,3,0,2.088000000000001,NA,vanilla
out/programs/withr/tests/testthat.R,withr,tests,3,0,9.616,NA,vanilla-gdb
out/programs/withr/tests/testthat.R,withr,tests,3,0,20.568000000000012,NA,dyntrace
out/programs/withr/tests/testthat.R,withr,tests,3,0,32.56399999999999,NA,dyntrace-gdb
